# started on Sun Feb  3 22:11:14 2019

     3.305197931,40195546,,instructions,38748616,100.00,,
     3.305197931,15.661361,,task-clock,38558732,100.00,0.157,CPUs utilized
     3.305197931,116,,context-switches,38558732,100.00,0.003,M/sec
     3.305197931,2374,,page-faults,38558732,100.00,0.062,M/sec
     3.305197931,9,,cpu-migrations,38558732,100.00,0.233,K/sec
     3.405361521,4432891,,branches,37887777,100.00,117.597,M/sec
     3.405361521,22337782,,instructions,37887898,100.00,,
     3.405361521,9.217596,,task-clock,37695756,100.00,0.092,CPUs utilized
     3.405361521,114,,context-switches,37695809,100.00,0.003,M/sec
     3.405361521,1580,,page-faults,37695865,100.00,0.042,M/sec
     3.405361521,3,,cpu-migrations,37695915,100.00,0.080,K/sec
     3.505536692,4062942,,branches,37115734,100.00,110.046,M/sec
     3.505536692,22266128,,instructions,37115869,100.00,,
     3.505536692,10.556170,,task-clock,36920340,100.00,0.106,CPUs utilized
     3.505536692,110,,context-switches,36920415,100.00,0.003,M/sec
     3.505536692,793,,page-faults,36920854,100.00,0.021,M/sec
     3.505536692,5,,cpu-migrations,36920915,100.00,0.135,K/sec
     3.605695119,7653774,,branches,36566293,100.00,210.460,M/sec
     3.605695119,40370179,,instructions,36566293,100.00,,
     3.605695119,16.995009,,task-clock,36366859,100.00,0.170,CPUs utilized
     3.605695119,119,,context-switches,36366859,100.00,0.003,M/sec
     3.605695119,2371,,page-faults,36366859,100.00,0.065,M/sec
     3.605695119,4,,cpu-migrations,36366859,100.00,0.110,K/sec
     3.705879193,7665429,,branches,35981361,100.00,214.234,M/sec
     3.705879193,40265236,,instructions,35981361,100.00,,
     3.705879193,14.677820,,task-clock,35780669,100.00,0.147,CPUs utilized
     3.705879193,120,,context-switches,35780669,100.00,0.003,M/sec
     3.705879193,2395,,page-faults,35780669,100.00,0.067,M/sec
     3.705879193,3,,cpu-migrations,35780669,100.00,0.084,K/sec
     3.806052971,777115,,branches,35151210,100.00,22.235,M/sec
     3.806052971,3928615,,instructions,35151210,100.00,,
     3.806052971,4.216185,,task-clock,34950025,100.00,0.042,CPUs utilized
     3.806052971,99,,context-switches,34950025,100.00,0.003,M/sec
     3.806052971,0,,page-faults,34950025,100.00,0.000,K/sec
     3.806052971,3,,cpu-migrations,34950025,100.00,0.086,K/sec
     3.906192075,14722906,,branches,35222280,100.00,420.419,M/sec
     3.906192075,65692351,,instructions,35222280,100.00,,
     3.906192075,37.663083,,task-clock,35019590,100.00,0.377,CPUs utilized
     3.906192075,100,,context-switches,35019590,100.00,0.003,M/sec
     3.906192075,6454,,page-faults,35019590,100.00,0.184,M/sec
     3.906192075,6,,cpu-migrations,35019590,100.00,0.171,K/sec
     4.006311310,7621175,,branches,34744190,100.00,220.637,M/sec
     4.006311310,40144635,,instructions,34744190,100.00,,
     4.006311310,15.904016,,task-clock,34541701,100.00,0.159,CPUs utilized
     4.006311310,120,,context-switches,34541701,100.00,0.003,M/sec
     4.006311310,2373,,page-faults,34541701,100.00,0.069,M/sec
     4.006311310,1,,cpu-migrations,34541701,100.00,0.029,K/sec
     4.106439168,950062,,branches,34024409,100.00,28.091,M/sec
     4.106439168,4780265,,instructions,34024530,100.00,,
     4.106439168,4.981476,,task-clock,33820718,100.00,0.050,CPUs utilized
     4.106439168,97,,context-switches,33820775,100.00,0.003,M/sec
     4.106439168,50,,page-faults,33820821,100.00,0.001,M/sec
     4.106439168,0,,cpu-migrations,33820920,100.00,0.000,K/sec
     4.206602512,7511692,,branches,33607334,100.00,224.884,M/sec
     4.206602512,39635990,,instructions,33607334,100.00,,
     4.206602512,16.255059,,task-clock,33402490,100.00,0.163,CPUs utilized
     4.206602512,129,,context-switches,33402530,100.00,0.004,M/sec
     4.206602512,2353,,page-faults,33402580,100.00,0.070,M/sec
     4.206602512,9,,cpu-migrations,33402629,100.00,0.269,K/sec
     4.306725852,7739103,,branches,33203854,100.00,234.542,M/sec
     4.306725852,40749532,,instructions,33203854,100.00,,
     4.306725852,15.950677,,task-clock,32996634,100.00,0.160,CPUs utilized
     4.306725852,130,,context-switches,32996634,100.00,0.004,M/sec
     4.306725852,2364,,page-faults,32996634,100.00,0.072,M/sec
     4.306725852,5,,cpu-migrations,32996634,100.00,0.152,K/sec
     4.406870732,7671178,,branches,32788861,100.00,235.447,M/sec
     4.406870732,40302881,,instructions,32788861,100.00,,
     4.406870732,14.724849,,task-clock,32581366,100.00,0.147,CPUs utilized
     4.406870732,122,,context-switches,32581366,100.00,0.004,M/sec
     4.406870732,2403,,page-faults,32581366,100.00,0.074,M/sec
     4.406870732,3,,cpu-migrations,32581366,100.00,0.092,K/sec
     4.507013090,768894,,branches,32171863,100.00,24.056,M/sec
     4.507013090,3885637,,instructions,32171863,100.00,,
     4.507013090,4.755563,,task-clock,31963015,100.00,0.048,CPUs utilized
     4.507013090,97,,context-switches,31963015,100.00,0.003,M/sec
     4.507013090,0,,page-faults,31963015,100.00,0.000,K/sec
     4.507013090,5,,cpu-migrations,31963015,100.00,0.156,K/sec
     4.607142449,7724234,,branches,31838873,100.00,244.221,M/sec
     4.607142449,40691344,,instructions,31838873,100.00,,
     4.607142449,16.556595,,task-clock,31628093,100.00,0.166,CPUs utilized
     4.607142449,126,,context-switches,31628093,100.00,0.004,M/sec
     4.607142449,2385,,page-faults,31628093,100.00,0.075,M/sec
     4.607142449,7,,cpu-migrations,31628093,100.00,0.221,K/sec
     4.707295313,7595765,,branches,31477636,100.00,242.927,M/sec
     4.707295313,39989579,,instructions,31477636,100.00,,
     4.707295313,14.687940,,task-clock,31267664,100.00,0.147,CPUs utilized
     4.707295313,120,,context-switches,31267664,100.00,0.004,M/sec
     4.707295313,2359,,page-faults,31267664,100.00,0.075,M/sec
     4.707295313,2,,cpu-migrations,31267664,100.00,0.064,K/sec
     4.807455186,828819,,branches,30913401,100.00,26.994,M/sec
     4.807455186,4129509,,instructions,30913401,100.00,,
     4.807455186,4.195456,,task-clock,30703659,100.00,0.042,CPUs utilized
     4.807455186,98,,context-switches,30703659,100.00,0.003,M/sec
     4.807455186,0,,page-faults,30703659,100.00,0.000,K/sec
     4.807455186,7,,cpu-migrations,30703659,100.00,0.228,K/sec
     4.907594776,7682861,,branches,30622291,100.00,252.635,M/sec
     4.907594776,40547375,,instructions,30622291,100.00,,
     4.907594776,16.361703,,task-clock,30410966,100.00,0.164,CPUs utilized
     4.907594776,132,,context-switches,30410966,100.00,0.004,M/sec
     4.907594776,2357,,page-faults,30410966,100.00,0.078,M/sec
     4.907594776,9,,cpu-migrations,30410966,100.00,0.296,K/sec
     5.007712171,7654644,,branches,30312379,100.00,254.302,M/sec
     5.007712171,40226344,,instructions,30312379,100.00,,
     5.007712171,14.890314,,task-clock,30100553,100.00,0.149,CPUs utilized
     5.007712171,111,,context-switches,30100553,100.00,0.004,M/sec
     5.007712171,2398,,page-faults,30100553,100.00,0.080,M/sec
     5.007712171,7,,cpu-migrations,30100553,100.00,0.233,K/sec
     5.107847447,785285,,branches,29819714,100.00,26.524,M/sec
     5.107847447,3966965,,instructions,29819714,100.00,,
     5.107847447,4.883268,,task-clock,29606097,100.00,0.049,CPUs utilized
     5.107847447,101,,context-switches,29606097,100.00,0.003,M/sec
     5.107847447,0,,page-faults,29606097,100.00,0.000,K/sec
     5.107847447,4,,cpu-migrations,29606097,100.00,0.135,K/sec
     5.208000271,7932184,,branches,29598723,100.00,269.967,M/sec
     5.208000271,41434834,,instructions,29598723,100.00,,
     5.208000271,17.957702,,task-clock,29382089,100.00,0.180,CPUs utilized
     5.208000271,125,,context-switches,29382089,100.00,0.004,M/sec
     5.208000271,2544,,page-faults,29382089,100.00,0.087,M/sec
     5.208000271,11,,cpu-migrations,29382089,100.00,0.374,K/sec
     5.308153500,7680924,,branches,29343280,100.00,263.707,M/sec
     5.308153500,40510750,,instructions,29343404,100.00,,
     5.308153500,15.848783,,task-clock,29126743,100.00,0.158,CPUs utilized
     5.308153500,124,,context-switches,29126795,100.00,0.004,M/sec
     5.308153500,2444,,page-faults,29126844,100.00,0.084,M/sec
     5.308153500,12,,cpu-migrations,29126896,100.00,0.412,K/sec
     5.408314483,7658030,,branches,29099134,100.00,265.147,M/sec
     5.408314483,40236480,,instructions,29099134,100.00,,
     5.408314483,15.922744,,task-clock,28882225,100.00,0.159,CPUs utilized
     5.408314483,116,,context-switches,28882225,100.00,0.004,M/sec
     5.408314483,2391,,page-faults,28882225,100.00,0.083,M/sec
     5.408314483,5,,cpu-migrations,28882225,100.00,0.173,K/sec
     5.508472197,784314,,branches,28661942,100.00,27.573,M/sec
     5.508472197,3970316,,instructions,28661942,100.00,,
     5.508472197,4.848221,,task-clock,28445243,100.00,0.048,CPUs utilized
     5.508472197,99,,context-switches,28445243,100.00,0.003,M/sec
     5.508472197,0,,page-faults,28445243,100.00,0.000,K/sec
     5.508472197,7,,cpu-migrations,28445243,100.00,0.246,K/sec
     5.608628377,7727658,,branches,28456076,100.00,273.652,M/sec
     5.608628377,40705380,,instructions,28456076,100.00,,
     5.608628377,16.895664,,task-clock,28239001,100.00,0.169,CPUs utilized
     5.608628377,124,,context-switches,28239001,100.00,0.004,M/sec
     5.608628377,2417,,page-faults,28239001,100.00,0.086,M/sec
     5.608628377,9,,cpu-migrations,28239001,100.00,0.319,K/sec
     5.708782764,7614010,,branches,28238050,100.00,271.721,M/sec
     5.708782764,40084532,,instructions,28238050,100.00,,
     5.708782764,15.837698,,task-clock,28021434,100.00,0.158,CPUs utilized
     5.708782764,119,,context-switches,28021434,100.00,0.004,M/sec
     5.708782764,2395,,page-faults,28021434,100.00,0.085,M/sec
     5.708782764,9,,cpu-migrations,28021434,100.00,0.321,K/sec
     5.808899852,886585,,branches,27825520,100.00,32.112,M/sec
     5.808899852,4429085,,instructions,27825520,100.00,,
     5.808899852,4.095588,,task-clock,27608920,100.00,0.041,CPUs utilized
     5.808899852,103,,context-switches,27608920,100.00,0.004,M/sec
     5.808899852,40,,page-faults,27608920,100.00,0.001,M/sec
     5.808899852,3,,cpu-migrations,27608920,100.00,0.109,K/sec
     5.909054923,7867471,,branches,27644145,100.00,286.872,M/sec
     5.909054923,41477963,,instructions,27644145,100.00,,
     5.909054923,16.760152,,task-clock,27425042,100.00,0.168,CPUs utilized
     5.909054923,300,,context-switches,27425042,100.00,0.011,M/sec
     5.909054923,2352,,page-faults,27425042,100.00,0.086,M/sec
     5.909054923,14,,cpu-migrations,27425042,100.00,0.510,K/sec
     6.009163925,7919499,,branches,27476927,100.00,290.587,M/sec
     6.009163925,41685987,,instructions,27476927,100.00,,
     6.009163925,17.130798,,task-clock,27253471,100.00,0.171,CPUs utilized
     6.009163925,286,,context-switches,27253471,100.00,0.010,M/sec
     6.009163925,2375,,page-faults,27253471,100.00,0.087,M/sec
     6.009163925,10,,cpu-migrations,27253471,100.00,0.367,K/sec
     6.109273922,7615212,,branches,27302151,100.00,281.216,M/sec
     6.109273922,40093286,,instructions,27302151,100.00,,
     6.109273922,16.644131,,task-clock,27079548,100.00,0.166,CPUs utilized
     6.109273922,131,,context-switches,27079548,100.00,0.005,M/sec
     6.109273922,2383,,page-faults,27079548,100.00,0.088,M/sec
     6.109273922,2,,cpu-migrations,27079548,100.00,0.074,K/sec
     6.209419469,829691,,branches,26938473,100.00,31.057,M/sec
     6.209419469,4119147,,instructions,26938473,100.00,,
     6.209419469,4.478173,,task-clock,26715009,100.00,0.045,CPUs utilized
     6.209419469,98,,context-switches,26715009,100.00,0.004,M/sec
     6.209419469,0,,page-faults,26715009,100.00,0.000,K/sec
     6.209419469,8,,cpu-migrations,26715009,100.00,0.299,K/sec
     6.309545474,7667932,,branches,26791279,100.00,288.639,M/sec
     6.309545474,40466768,,instructions,26791279,100.00,,
     6.309545474,17.315323,,task-clock,26565808,100.00,0.173,CPUs utilized
     6.309545474,118,,context-switches,26565808,100.00,0.004,M/sec
     6.309545474,2403,,page-faults,26565808,100.00,0.090,M/sec
     6.309545474,6,,cpu-migrations,26565808,100.00,0.226,K/sec
     6.409687079,7670587,,branches,26619756,100.00,290.606,M/sec
     6.409687079,40275330,,instructions,26619756,100.00,,
     6.409687079,15.641651,,task-clock,26395118,100.00,0.156,CPUs utilized
     6.409687079,117,,context-switches,26395118,100.00,0.004,M/sec
     6.409687079,2409,,page-faults,26395118,100.00,0.091,M/sec
     6.409687079,5,,cpu-migrations,26395118,100.00,0.189,K/sec
     6.509817978,2792571,,branches,26333357,100.00,106.957,M/sec
     6.509817978,13902205,,instructions,26333507,100.00,,
     6.509817978,7.819167,,task-clock,26109333,100.00,0.078,CPUs utilized
     6.509817978,117,,context-switches,26109425,100.00,0.004,M/sec
     6.509817978,1194,,page-faults,26109505,100.00,0.046,M/sec
     6.509817978,5,,cpu-migrations,26109574,100.00,0.192,K/sec
     6.609968661,5719005,,branches,26126625,100.00,220.788,M/sec
     6.609968661,30763336,,instructions,26126625,100.00,,
     6.609968661,12.470904,,task-clock,25902691,100.00,0.125,CPUs utilized
     6.609968661,110,,context-switches,25902691,100.00,0.004,M/sec
     6.609968661,1188,,page-faults,25902691,100.00,0.046,M/sec
     6.609968661,5,,cpu-migrations,25902691,100.00,0.193,K/sec
     6.710111330,7720450,,branches,25988036,100.00,299.668,M/sec
     6.710111330,40762222,,instructions,25988037,100.00,,
     6.710111330,16.569268,,task-clock,25763386,100.00,0.166,CPUs utilized
     6.710111330,126,,context-switches,25763386,100.00,0.005,M/sec
     6.710111330,2434,,page-faults,25763386,100.00,0.094,M/sec
     6.710111330,7,,cpu-migrations,25763386,100.00,0.272,K/sec
     6.810253629,7688244,,branches,25829614,100.00,300.249,M/sec
     6.810253629,40400192,,instructions,25829614,100.00,,
     6.810253629,15.074977,,task-clock,25606204,100.00,0.151,CPUs utilized
     6.810253629,121,,context-switches,25606204,100.00,0.005,M/sec
     6.810253629,2419,,page-faults,25606204,100.00,0.094,M/sec
     6.810253629,8,,cpu-migrations,25606204,100.00,0.312,K/sec
     6.910364786,770352,,branches,25521653,100.00,30.451,M/sec
     6.910364786,3901158,,instructions,25521653,100.00,,
     6.910364786,4.326522,,task-clock,25297803,100.00,0.043,CPUs utilized
     6.910364786,98,,context-switches,25297803,100.00,0.004,M/sec
     6.910364786,0,,page-faults,25297803,100.00,0.000,K/sec
     6.910364786,11,,cpu-migrations,25297803,100.00,0.435,K/sec
     7.010513618,7735087,,branches,25399379,100.00,307.259,M/sec
     7.010513618,40732258,,instructions,25399379,100.00,,
     7.010513618,16.666671,,task-clock,25174501,100.00,0.167,CPUs utilized
     7.010513618,120,,context-switches,25174501,100.00,0.005,M/sec
     7.010513618,2427,,page-faults,25174501,100.00,0.096,M/sec
     7.010513618,11,,cpu-migrations,25174501,100.00,0.437,K/sec
     7.110682483,7621693,,branches,25284685,100.00,304.150,M/sec
     7.110682483,40136421,,instructions,25284685,100.00,,
     7.110682483,16.971651,,task-clock,25058968,100.00,0.170,CPUs utilized
     7.110682483,119,,context-switches,25058968,100.00,0.005,M/sec
     7.110682483,2404,,page-faults,25058968,100.00,0.096,M/sec
     7.110682483,7,,cpu-migrations,25058968,100.00,0.279,K/sec
     7.210831311,860078,,branches,25001982,100.00,34.717,M/sec
     7.210831311,4294841,,instructions,25001982,100.00,,
